GEO.id,Id,0100000US
GEO.id2,Id2,
GEO.display-label,Geography,United States
HD02_VD148,Margin of Error; Total: - Dancers and choreographers,1382
HD01_VD149,"Estimate; Total: - Musicians, singers, and related workers",60370
HD02_VD149,"Margin of Error; Total: - Musicians, singers, and related workers",4556
HD01_VD150,"Estimate; Total: - Entertainers and performers, sports and related workers, all other",14230
HD02_VD150,"Margin of Error; Total: - Entertainers and performers, sports and related workers, all other",2501
HD01_VD151,Estimate; Total: - Announcers,25670
HD02_VD151,Margin of Error; Total: - Announcers,3121
HD01_VD152,"Estimate; Total: - News analysts, reporters and correspondents",52566
HD02_VD152,"Margin of Error; Total: - News analysts, reporters and correspondents",3605
HD01_VD153,Estimate; Total: - Public relations specialists,97408
HD02_VD153,Margin of Error; Total: - Public relations specialists,4676
HD01_VD154,Estimate; Total: - Editors,117721
HD02_VD154,Margin of Error; Total: - Editors,5166
HD01_VD155,Estimate; Total: - Technical writers,43977
HD02_VD155,Margin of Error; Total: - Technical writers,3325
HD01_VD156,Estimate; Total: - Writers and authors,121198
HD02_VD156,Margin of Error; Total: - Writers and authors,5448
HD01_VD157,Estimate; Total: - Miscellaneous media and communication workers,45120
HD02_VD157,Margin of Error; Total: - Miscellaneous media and communication workers,4343
HD01_VD158,"Estimate; Total: - Miscellaneous media and communications equipment workers, including broadcast and sound engineering technicians and radio operators",68484
HD02_VD158,"Margin of Error; Total: - Miscellaneous media and communications equipment workers, including broadcast and sound engineering technicians and radio operators",4956
HD01_VD159,Estimate; Total: - Photographers,80489
HD02_VD159,Margin of Error; Total: - Photographers,4984
HD01_VD160,"Estimate; Total: - Television, video, and motion picture camera operators and editors",28620
HD02_VD160,"Margin of Error; Total: - Television, video, and motion picture camera operators and editors",2677
HD01_VD161,Estimate; Total: - Chiropractors,34499
HD02_VD161,Margin of Error; Total: - Chiropractors,2941
HD01_VD162,Estimate; Total: - Dentists,97562
HD02_VD162,Margin of Error; Total: - Dentists,5372
HD01_VD163,Estimate; Total: - Dietitians and nutritionists,61437
HD02_VD163,Margin of Error; Total: - Dietitians and nutritionists,3991
HD01_VD164,Estimate; Total: - Optometrists,25610
HD02_VD164,Margin of Error; Total: - Optometrists,2186
HD01_VD165,Estimate; Total: - Pharmacists,205734
HD02_VD165,Margin of Error; Total: - Pharmacists,8804
HD01_VD166,Estimate; Total: - Physicians and surgeons,737546
HD02_VD166,Margin of Error; Total: - Physicians and surgeons,13749
HD01_VD167,Estimate; Total: - Physician assistants,100572
HD02_VD167,Margin of Error; Total: - Physician assistants,5998
HD01_VD168,Estimate; Total: - Podiatrists,6757
HD02_VD168,Margin of Error; Total: - Podiatrists,1305
HD01_VD169,Estimate; Total: - Audiologists,10771
HD02_VD169,Margin of Error; Total: - Audiologists,1564
HD01_VD170,Estimate; Total: - Occupational therapists,59239
HD02_VD170,Margin of Error; Total: - Occupational therapists,4154
HD01_VD171,Estimate; Total: - Physical therapists,136392
HD02_VD171,Margin of Error; Total: - Physical therapists,6271
HD01_VD172,Estimate; Total: - Radiation therapists,14694
HD02_VD172,Margin of Error; Total: - Radiation therapists,1917
HD01_VD173,Estimate; Total: - Recreational therapists,9144
HD02_VD173,Margin of Error; Total: - Recreational therapists,1797
HD01_VD174,Estimate; Total: - Respiratory therapists,84482
HD02_VD174,Margin of Error; Total: - Respiratory therapists,5183
HD01_VD175,Estimate; Total: - Speech-language pathologists,77904
HD02_VD175,Margin of Error; Total: - Speech-language pathologists,4275
HD01_VD176,"Estimate; Total: - Miscellaneous therapists, including exercise physiologists",99008
HD02_VD176,"Margin of Error; Total: - Miscellaneous therapists, including exercise physiologists",5080
HD01_VD177,Estimate; Total: - Veterinarians,57599
HD02_VD177,Margin of Error; Total: - Veterinarians,3410
HD01_VD178,Estimate; Total: - Registered nurses,2061647
HD02_VD178,Margin of Error; Total: - Registered nurses,20967
HD01_VD179,Estimate; Total: - Nurse anesthetists,21664
HD02_VD179,Margin of Error; Total: - Nurse anesthetists,2272
HD01_VD180,Estimate; Total: - Nurse midwives,2817
HD02_VD180,Margin of Error; Total: - Nurse midwives,801
HD01_VD181,Estimate; Total: - Nurse practitioners,81140
HD02_VD181,Margin of Error; Total: - Nurse practitioners,3913
HD01_VD182,"Estimate; Total: - Health diagnosing and treating practitioners, all other",10251
HD02_VD182,"Margin of Error; Total: - Health diagnosing and treating practitioners, all other",1913
HD01_VD183,Estimate; Total: - Clinical laboratory technologists and technicians,245751
HD02_VD183,Margin of Error; Total: - Clinical laboratory technologists and technicians,8311
HD01_VD184,Estimate; Total: - Dental hygienists,61825
HD02_VD184,Margin of Error; Total: - Dental hygienists,4033
HD01_VD185,Estimate; Total: - Diagnostic related technologists and technicians,237127
HD02_VD185,Margin of Error; Total: - Diagnostic related technologists and technicians,8007
HD01_VD186,Estimate; Total: - Emergency medical technicians and paramedics,157684
HD02_VD186,Margin of Error; Total: - Emergency medical technicians and paramedics,6567
HD01_VD187,Estimate; Total: - Health practitioner support technologists and technicians,350939
HD02_VD187,Margin of Error; Total: - Health practitioner support technologists and technicians,9759
